feature_1,feature_2,feature_3,feature_4,feature_5,target
10.49097112,-2.525824783,-6.868991698,2.316459469,0.103453743,0
6.844859339,-8.299652377,1.955982975,-3.758294094,5.942476517,0
-7.213339882,6.26643688,-3.645194805,-3.990665634,-0.6975953021,0
0.6543328687,-2.300510879,-11.09554036,-3.441897811,-1.822586576,1
-4.471257842,-4.154284563,-2.419494157,3.706025601,-9.336016032,1
-3.317550605,-0.8571053889,4.588077526,-7.973847289,-1.904345652,1
8.663518361,4.47012217,-1.137089281,-4.895916838,0.8357533593,0
3.703425361,-7.29183526,7.287402301,6.409048453,2.816317588,0
7.170802664,-1.047675504,5.18058654,6.138943342,1.9891865,0
2.398470491,-0.4468307009,11.685222,6.942270268,2.303942703,1
0.4476210194,-2.679991101,-1.470675693,-6.662984378,6.786680729,1
1.871245683,-0.9531905541,-1.128932497,10.73321503,-0.3368587442,0
3.482769173,-5.375837052,-3.087868339,5.762474056,7.760776814,1
-0.382332864,5.230285919,-7.27730104,-5.179680843,-3.702664815,0
-4.254438966,-1.907572579,-1.855588689,-5.921531521,11.65131628,1
-2.784878007,-3.803839663,8.014117115,3.660219326,-0.3898456863,1
-6.840198803,2.059799837,-2.113374959,5.796625634,5.648157444,0
4.829286782,-3.223744663,-7.880341203,-1.201908946,4.872483651,0
3.778924577,-2.091944706,7.399669509,-4.539477152,-5.194375298,0
-0.6880351847,9.008459512,5.721294366,6.328750622,3.819420263,0
-4.452767563,-8.423983625,-8.199491915,-1.691921313,2.848700674,0
5.590668491,-7.889697225,-10.04172343,-0.005416234055,1.288745433,1
3.852830849,-0.2413289749,8.325536995,-3.337873936,-2.154410848,1
-0.5583230538,1.326373521,9.951933624,4.247937959,-8.766016706,1
-0.1961564998,2.739686004,-3.082386548,-6.692675175,-7.691725125,0
0.7727193126,1.88504683,-1.124630136,0.9132242445,9.682496158,1
-1.403875272,7.943582879,-6.931912421,2.045125014,7.18990119,0
5.475824312,-3.549142145,1.873227233,8.93590809,8.370155583,1
0.8312910472,7.618710031,-0.9524141291,-4.703843452,4.26977479,1
4.82288055,-2.246675844,5.781546229,6.509103867,-4.11066429,0
7.576779759,0.7058393088,-0.6453305933,9.169036835,-1.267482263,1
1.440473928,-3.346712852,-13.45428224,0.3196288173,1.266757578,1
5.100550943,-4.315616146,-0.6913484259,-9.711548722,-7.521149921,1
10.01856193,9.083347922,0.5207806012,-3.262347706,-1.485625241,1
8.193374253,3.912616553,1.151893331,2.64051743,-3.043166037,1
2.265185599,4.559351829,7.524483374,7.838455741,0.1483463896,1
-4.140373134,-7.749425534,1.554565622,4.325335067,-1.295575735,1
-9.514736656,-1.33199916,-1.549191917,4.660610203,-7.250812475,0
-8.85754364,1.224323612,3.099586523,-3.193216457,-0.4907997659,1
-6.579572325,-0.1710759327,-9.829068498,1.098268024,-1.692093632,1
-6.178165317,3.435103418,-3.922729323,-5.735430338,9.886727028,1
6.446275054,-5.218017518,2.405034702,6.996981102,-8.51327755,1
-1.193670252,3.638472577,8.858353017,-2.223510542,-1.386452788,1
0.7810222354,0.358307256,6.927656451,-5.107398442,-11.00834581,1
11.67574885,5.856552456,-2.286989383,0.177751405,4.485060313,1
-0.821648888,-7.781430471,5.044815769,0.5563072417,3.607573844,1
5.113693602,-9.309891594,-2.369565728,-2.255227566,6.7435275,0
-2.228229081,-8.466846161,-5.583335052,-4.870264693,8.028349941,1
2.29101973,-1.576396472,-5.234277702,-0.8233117266,-8.011909729,1
-1.655521065,-11.36463703,3.568778956,4.748742648,1.34815997,0
-2.379357066,-10.69392051,1.915531031,2.71907057,3.593900428,1
-0.2002425651,-0.488946304,4.604954378,-11.85963762,-2.619966635,0
3.493359138,-12.09614139,-5.072556994,-2.757118704,2.036484077,1
2.018061356,-11.68575579,-0.3361757208,7.40604049,0.6388193068,1
9.25143998,-1.146824309,5.191683184,-1.472448963,5.289042643,1
8.327958548,-1.061032645,4.269255689,-2.634269249,-5.035215739,0
-8.077576373,2.396887524,0.3266579323,-8.358959821,-1.740337738,1
3.939172054,3.98116197,7.181044633,-1.685653176,-3.771530756,1
-5.277276605,1.413929682,-2.202059408,-7.579768188,2.801642922,1
-0.1629324128,-5.245860994,3.846279074,-4.525775769,10.30426545,0
-0.07705963855,2.141201208,-9.392793927,-1.670544912,6.956581139,1
2.178371186,-4.13631278,5.280723237,-7.858019498,3.084008305,0
-1.458526352,-2.686454101,2.462373441,-8.246474089,10.6107515,1
7.745759086,1.744530252,3.243692905,-6.10561181,7.626256693,0
0.627593671,-3.409463955,-9.237696587,1.802334869,4.516440247,0
7.403434954,-6.848479966,-1.032675651,-0.7760143665,6.373292378,1
-8.489025418,-0.870765588,4.418153055,1.989819544,-8.526356578,0
-7.607942171,6.353896443,7.225382908,-0.3853039306,-4.288659306,0
-6.418030037,9.216113359,-1.210867374,6.300967547,-1.305278959,0
7.357009496,3.092477296,8.320743403,2.947495524,1.545475591,1
1.051213529,1.404169548,-11.41290672,-0.9729049714,3.118056139,1
3.158620696,8.383301651,0.561968523,-1.218800127,4.23581,1
8.093227303,-5.460635847,4.7295318,-2.738032857,-4.337722098,1
0.7116816908,12.01156633,-4.418154096,2.299342035,5.138941925,1
-1.926944516,7.976983767,-0.8437472347,2.620264488,-5.007686035,1
-4.444589145,0.5613607679,-2.64518162,6.10182506,-10.23236271,0
4.639966922,12.3243959,-0.1256362452,2.795067589,3.84080529,1
6.160508024,2.900882116,4.026094643,9.020480953,-0.2334719028,1
4.718253001,-5.478714905,3.13621048,-9.116224248,4.876516267,0
-7.446090544,-4.301422407,-7.705397955,-3.113223043,0.9940752158,1
10.93195822,4.521033592,1.318898521,-0.8769088591,-1.242611098,1
-2.777954876,-8.212145413,-2.530595876,2.699287767,-8.95285231,0
-1.446510095,7.562616985,0.4045757867,6.690223386,-4.097763092,0
0.9797850467,-9.364220451,3.030524243,-4.797648922,-0.3871488531,0
3.532653539,-6.631889247,-5.673022935,-2.372832321,-5.169611353,0
0.7320592479,-4.39907382,-8.768506661,9.87499173,1.3076957,1
-4.062394518,3.510053377,6.262461219,3.221951746,-9.517199299,0
0.5353589636,3.545106863,4.632968605,8.016083973,1.193150348,1
-2.149094763,1.532602636,13.58243458,0.579338079,2.052890452,1
-4.362419778,7.376432354,1.448669063,8.217857836,-0.9621382197,1
-0.4530788623,-4.393071101,-8.101110111,-5.01717708,9.257191526,1
9.027418519,-2.633523464,-7.332593578,-3.540289044,6.424149278,1
-9.465994229,-10.03949243,1.193716164,-1.492611135,-1.396674183,1
-0.2188838165,7.448198885,-6.436820535,1.357583835,1.095778612,1
-6.890743704,2.058783883,6.91999758,-0.3338097174,-0.530343943,1
-2.45984858,-3.121138197,-9.149571464,-4.538931546,0.9439723328,0
2.874558716,-0.7622272791,-1.759020993,8.514012638,6.047590902,0
5.351422169,7.479381764,6.83439121,0.8430442076,-3.464318468,1
2.629438612,-0.8019145243,-6.532714743,9.183176184,-5.86821088,0
-9.006166366,-7.280365612,-5.500315855,5.00641345,-2.562731711,1
9.501768945,4.174728636,2.766945254,-8.523051056,2.826595546,1
-1.269968947,3.628915997,-4.92343378,4.595658411,6.313309048,1
-4.630461817,0.1066315768,7.98181326,-3.342205266,6.904185261,1
-1.052903583,0.5075549455,-5.224487067,10.10203295,6.187685118,0
-9.421653389,-3.215767723,-0.3987147096,-4.738197914,8.618688559,1
-2.905829995,-5.935211831,-1.647274739,-4.602070564,10.07158602,0
-4.643147288,-0.747774717,-12.72800189,3.311471872,0.9561056871,1
2.54456809,-4.956269967,-12.66398196,-1.124899458,-1.821736332,1
7.537747664,-5.663123786,0.934812463,2.331419554,5.07956668,0
3.554552547,5.413930285,-3.457551211,3.434042701,5.857235305,1
-0.8929455552,12.27626596,-2.292250188,-2.796677889,2.102409111,0
2.63477532,-10.86923146,3.904501067,4.61498451,-5.862981821,1
-7.961383954,0.4041844923,4.48218435,3.486154796,-2.051767196,1
10.91339372,-1.786086283,-5.37605544,-4.131344141,5.266664683,1
3.811198578,-6.945371389,-1.016289843,-7.061943079,5.50751274,1
-0.8003141546,0.6022076048,-2.735492781,7.408834881,-7.590987302,0
-5.387164625,-1.826570892,10.05920407,1.34180067,-2.941781855,1
-2.306625964,-10.21940596,1.430958335,3.027408914,-0.1742758619,0
3.500291201,8.9854081,5.845050507,3.523583882,2.104790725,1
2.546101126,0.6638504668,10.47881696,0.4544563138,-2.016069509,0
8.443783767,2.141698723,2.388121123,1.472661911,4.030358132,1
4.040434786,5.368553055,-0.6292820879,8.444038138,5.211117809,1
-4.748502343,7.244247635,-5.903423933,-5.83472188,0.279657193,1
3.820811358,-0.3980872185,-6.378826131,3.892057488,-5.422673956,1
6.316649182,3.775434008,9.088570507,2.314075867,1.374401755,1
-2.034874973,-6.690657499,4.490075181,-11.26160828,-0.3313457131,1
-1.332648856,-6.328867675,0.6434544637,2.835546695,9.68065712,1
0.5025958471,2.190563801,0.8247075601,-7.483652634,-7.698287364,0
-6.723585526,-5.147535635,-6.362787177,3.465093642,-6.693604407,0
3.602333926,-8.736707078,2.447718932,-5.16327104,6.858749443,0
-5.818675638,-11.66636778,3.020549092,1.215558736,-3.929068178,1
11.62098693,-4.632452548,3.553846181,-4.854725558,-1.815175808,1
5.661707513,3.748127313,-2.555973918,4.707247649,-9.705948,0
-8.517457701,-4.534398736,1.384483549,-2.298122802,-4.549063564,0
4.298740824,-2.262645088,-0.5786939819,9.332463465,-3.157768752,0
-1.307174249,-2.919280125,10.01829516,-7.05034886,2.948803489,0
4.98166418,-0.4490328325,3.951904988,-0.5803589362,8.945782357,0
-0.004455369954,-4.881939033,9.121207487,-3.062303431,2.14301729,0
-6.522340207,-5.10399526,-4.902146981,2.697091038,0.3208824108,1
0.5455715843,13.8662231,-0.09069972848,-0.6378247499,-1.736422119,1
6.470799008,-10.18662804,-2.215384554,3.702049497,2.179052572,0
-6.154449738,4.546691664,-2.139795078,-0.07374658912,-6.071752778,1
1.132641602,1.367407269,-2.025949894,-9.53596992,1.344665411,1
-7.195268273,-6.75595527,-2.491040526,-7.635203218,2.661498033,0
8.521055038,-1.506858716,0.1842071226,2.827982596,10.63435847,1
0.3363509358,-6.320845113,3.921463436,-3.919774294,7.084580377,0
0.2744370817,-4.58614049,0.3259943913,8.501866449,-2.55029297,1
-2.061969242,4.607457492,-8.026078944,6.15026311,-8.262925558,1
2.202820238,-2.013188096,-4.728228914,2.657839222,-12.55684669,1
-5.901611771,-10.39303918,1.273317541,0.03198948285,4.9531156,0
9.04623267,7.05127441,-0.1965707676,3.521147725,-0.089901695,1
-1.08710748,-4.261036327,-8.308552498,-4.660689987,-3.302679365,0
-8.909486831,1.597580578,2.181545856,9.797530019,3.649389526,1
0.3604971461,4.286124033,8.587549821,2.782129957,-0.1136818461,1
-4.553194381,-4.245753278,7.139593613,1.117477619,-3.003239392,1
-3.577719479,7.812766103,-4.76686085,0.1307911907,-1.849470315,1
2.193663381,-3.832640178,-11.27826708,6.951611419,-0.9871679682,1
-4.140290827,-3.524252021,-4.520297211,-1.893192644,6.813249907,1
-4.858404969,3.85745201,-4.301684921,-7.91086408,-1.195701259,0
-8.262040297,-3.7112896,-1.400872447,-4.799407583,-3.737413929,0
-2.566387835,-1.174231066,-5.660532738,7.313863996,-2.549626926,1
0.9334084171,-10.84898059,0.3607928085,-4.914448027,-5.113354864,0
1.443948933,2.389135632,-1.09859214,-8.198680705,4.876655863,1
0.8128831689,-1.681166446,6.309270184,10.4920051,-3.952700224,0
0.1206049222,-5.368635777,3.491484135,-7.489011413,-1.699250109,1
-6.856108003,-7.286967666,3.724811842,1.390450982,-8.949095378,1
-0.9399498201,2.28104663,8.151290199,0.8583887971,-6.90890421,0
-4.793597207,1.056601437,6.134513745,1.401966881,-7.570155164,0
3.547230016,-0.1086556209,-3.528586495,8.239073896,7.146474085,1
-0.8920901887,-1.69625573,5.477895531,-3.258007891,-9.985235937,1
2.549078071,10.13365432,-0.4984117434,-4.906476307,3.238723061,1
-7.824150222,-9.227178132,-4.343184453,1.020059219,1.654715993,0
5.117972814,-7.74041668,-0.7233897422,8.804011917,-2.204174524,0
0.9563482496,-2.303354988,-9.678245564,-0.3311244605,0.04328065503,1
5.89679164,5.631324106,-8.967503951,6.999064712,-0.3361594983,1
-2.495339469,-11.53378461,1.597455507,1.408053141,0.4589289384,1
0.9679945036,0.8900416534,-11.18204886,6.497473226,0.1242479286,0
4.80512811,-4.112510631,-9.593265491,2.92593003,7.443533491,1
5.475200875,-6.722585081,9.947734809,-1.166874358,4.528796928,1
-4.603263149,1.439028837,3.481683569,11.25385281,-5.828193613,1
-0.5705485523,3.678668822,9.509182055,-5.90863387,2.192115984,1
0.4337156747,-10.68704767,4.081447665,-2.326668181,-2.743593064,1
-8.722436092,-0.2106928184,-3.106383126,1.007282603,-9.066999657,0
-0.4436932252,-1.128649232,5.033091858,-5.678420276,7.871011165,0
-0.4868490673,2.585090126,1.305669921,-9.682752611,-4.315068361,0
-8.756680605,-5.668694745,-6.521869642,3.868754984,1.63841262,0
4.538942469,2.600009454,-3.690653818,7.650853489,-0.6938785077,1
1.078955107,-9.458752303,-2.367933428,6.375994188,5.666343632,0
-3.716369709,9.434534934,-5.940382297,-5.361093221,5.39895216,1
-3.525660567,4.381669145,4.545308889,-0.5760355764,10.7879119,0
-1.23749043,2.853829214,3.320504346,10.85916888,2.318831272,1
8.463148248,-7.370484826,-1.865613819,0.08922233909,3.816097434,1
-1.525462106,-6.762290318,1.551384086,6.899425197,-1.391234844,1
-6.070003104,-2.249694683,-8.180315752,-3.477223361,0.2920411737,0
-6.510186561,8.526103815,-8.565525445,2.376943691,1.380194633,1
-7.520454522,-3.145633867,0.8021229675,-2.040570196,-9.886375645,0
-1.799177364,2.626761968,4.229004686,-9.963479704,-4.087502163,1
1.172659621,-7.583227723,-1.259722942,5.428697825,-3.172044255,1
-2.122607488,6.153335926,2.099604627,5.730068162,-6.43342628,0
-0.3178841101,-6.381016875,-7.515151236,5.751170528,3.691627393,1
-5.457249267,4.96551589,-1.551772679,-5.015237041,-9.327458462,0
3.051732994,8.425068201,-3.246892399,3.990241671,-3.773700133,0
-3.930767866,8.404263562,-1.917503991,2.413304708,6.958200687,1
4.689808625,-1.774632356,-7.857570093,3.044773576,-6.916958953,1
-4.910026121,0.4850045146,0.8821886072,-10.9375471,-7.158786268,1
3.429067895,9.695742928,2.173077709,-5.763072417,-0.5466187362,1
-2.168255519,-5.935596933,1.479757595,-10.98050644,-5.771148312,1
-0.2509939936,4.681592826,6.628818482,5.555143488,-1.794111757,1
4.36773458,-3.840133102,-7.014215002,6.961824257,-3.536956789,1
6.943256119,-1.065469751,-4.780679497,-1.491867935,-6.824617373,0
-7.057534036,-2.518329715,-8.543846361,-2.232551925,3.141278408,1
-0.246590866,-10.81685658,5.001716598,-3.911415465,3.408587206,0
6.268537839,-1.272556962,-8.416692446,1.317654329,-7.450443442,0
-0.5217823212,-0.2382206017,4.132189424,-2.207887822,-9.935856082,0
1.015056566,3.307354281,-7.570757391,7.266127343,-6.849678372,0
2.750853669,8.497563094,-4.9387781,-0.7117172139,9.556471893,1
2.786455634,-4.133240122,2.039466177,3.488175221,7.669758955,1
-1.837735793,-2.073829618,-7.825446205,6.594147705,2.932842582,0
-2.689814155,-9.147918658,4.351135224,7.208176095,-5.84724753,1
1.579314257,-7.143038339,3.261710725,3.234538276,-6.810416658,0
7.419317921,7.566065127,-1.959410154,-2.144931078,0.5180372623,0
8.976966605,-1.374655395,4.110912174,3.562047159,-2.989417041,0
-4.159824295,8.596355869,-3.510603711,3.381710875,-9.002123125,1
-3.750242968,6.789067905,7.945731172,6.713713483,-0.7972716431,0
3.021686389,4.797271276,-7.575237266,-5.060550909,-2.421198986,0
-1.507971092,3.252842988,-8.759992808,-5.194760228,8.911903717,1
-2.285274762,8.074807201,1.571392279,6.850225633,-4.917330883,1
-0.3802573212,6.175674781,2.333183549,-6.036097986,-7.989882414,1
-1.40092725,5.864190063,7.314386081,6.420191122,3.595772511,1
-5.744428653,1.324915136,4.409358333,8.142005506,0.71515367,0
-2.547445452,-7.632067469,-0.8411753202,-3.786175966,4.496594651,1
-0.4750978174,7.19472345,-0.5267589738,-10.80146959,0.2470145728,0
-2.576172842,-5.515328874,-0.2975766193,4.01438572,9.525787964,1
-9.629587228,-3.800712161,-2.413276973,-7.210744642,2.00172247,0
-5.333140455,-9.622469344,-1.061784196,6.339128375,5.801186291,1
6.345503595,2.733149319,-2.583364335,-6.813959569,6.569677513,1
-0.262068376,1.165418421,-8.028745809,5.276260546,5.222397482,0
2.937805189,8.30707612,2.841225756,0.7621123298,-3.702486734,1
4.840347926,5.440868274,-6.560845583,1.397368507,1.403798729,1
10.26643347,-0.8870073598,5.046350696,0.1163865689,-6.110184991,0
-6.76084091,-3.576875198,5.010273379,-1.45409577,10.50141706,1
3.403592501,7.186492409,3.097765337,-1.868846429,-6.684395851,0
-10.40012482,-6.593702183,-4.408515474,-3.43285516,-3.625050635,1
10.57209835,-5.151974842,-5.177568478,-0.5629648092,5.52844888,1
-0.1007885879,-0.1387348709,3.826201469,10.0598665,-5.303759282,1
1.341877573,-3.402785284,4.100159723,9.870614601,4.047230477,1
9.549315773,2.540092885,-2.802689518,2.934063474,2.625775961,0
7.760111525,-6.110985139,0.6656664078,1.393559786,-0.2267357784,1
-6.645647319,-5.845542012,0.2095583192,-3.779609605,-5.323123787,0
6.211978903,-6.991669318,-3.783391497,-1.735447536,-4.025176876,0
2.453084117,0.8634991391,3.070871561,11.40817269,4.760261691,0
6.240873385,5.130938561,-4.598147044,-6.864911547,-3.233419565,1
-3.311683571,3.399855093,-1.954658063,-6.554108361,-9.984824121,0
7.364339103,6.132025434,-0.4306875949,-3.193667089,6.463727436,1
-3.618487462,-3.740173125,-4.037147513,-11.93721941,-3.181491209,1
8.456095946,3.908816768,5.752438027,0.8236588159,0.6683081051,0
0.6338048076,2.8793067,-12.45936821,5.658389374,-0.2337901664,1
-2.000754067,-7.066533906,2.199167954,-4.561476736,-10.78970213,1
1.32819138,10.58151836,3.118727424,4.459011017,-7.25659265,1
4.673378663,1.212964448,-3.654056744,-6.376294688,4.76224574,1
2.566216745,2.926251268,-2.815350276,5.244397209,-9.665489428,1
-2.610055194,10.16108999,-6.415024547,-5.97203254,3.020289622,1
-2.737294703,2.374640649,1.484765317,-1.856841644,10.11018845,0
-3.670962201,-7.532335958,5.480386541,-6.034002315,-7.703514196,1
6.159899796,-2.56351695,7.525149177,-5.604404226,3.383311765,1
2.102430603,-9.838824009,-0.3778238252,-9.46852565,2.231949562,1
0.9543495065,-2.009730608,-7.62657299,-7.44529891,1.566240236,0
-6.913571154,-3.953181991,-3.25516319,-4.860696334,-1.533763283,1
12.20365097,-1.288513183,0.738701852,-6.530086784,1.490946974,1
5.982586804,-0.8524782417,-8.19577749,4.044587295,-4.894127187,1
-2.121560827,-3.844662939,-6.201572294,6.484962278,4.604705407,0
-7.331680526,-6.225260259,8.825379051,4.977523248,-0.9107921292,1
-1.287892645,8.67409766,0.7430320327,-4.136197553,-5.142094469,0
-3.724893184,-1.385466258,-12.65944087,4.434971224,-0.5246343628,1
10.36137444,-3.339073644,0.1618777793,-4.303556178,-2.635470877,1
5.171939412,-0.5049157069,8.332855299,-4.730981627,-1.475614537,0
-3.695537117,-6.916441013,-3.057435302,-6.631449636,7.360829724,0
2.058387879,-10.37121079,3.537909294,3.289745255,2.976877559,1
-1.79137736,5.308627438,5.346204775,0.6739942139,9.141841619,1
-7.726443659,0.2828021762,0.8405710139,-6.156938516,-1.267927364,1
-1.775064847,-4.092939019,-3.759238459,-2.203236283,-7.817344246,1
7.395417754,-4.722589496,-4.296370904,-2.030914255,-0.6492526727,1
-7.355964825,-5.720273087,4.897223305,-0.457232245,-3.158543948,0
4.464603034,-3.455860912,5.712393033,5.847982942,1.137544042,1
7.071509004,-4.914439556,-2.252988929,4.555266276,-0.1250372021,1
2.727222336,-8.338837945,1.600992373,-0.5021940635,6.419553302,0
2.087212897,1.868107222,3.045395513,-3.72021505,10.63199341,1
